name,category,lat,lng,address,municipality,barangay,hotline,bed_capacity,trauma_er,facility_level,capacityInfo
Mang Inasal,supermarket,14.843228,120.8121,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Pampanga's Best Kitchenette,supermarket,15.033307,120.67669,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
G&G Carwash,government,15.22623,120.573054,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
7-Eleven,supermarket,15.222866,120.574153,"Gil Puyat Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
L.P. CAndelaria Pharmacy,pharmacy,15.222916,120.574349,"MacArthur Highway, Mabalacat City, Pampanga",Mabalacat City,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Ong SIn Sui,supermarket,15.223114,120.574566,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
CVM Pawnshop,supermarket,15.222907,120.57477,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · pawnbroker
Mabiga Island Resort,government,15.19971,120.57967,"Mabalacat, Pampanga",Mabalacat,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Rural Bank of Mabalacat,supermarket,15.22407,120.574145,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Bondoc's Bakery,supermarket,15.223905,120.574247,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Julie's,supermarket,15.222408,120.574846,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
ClearWater Resort and Country Club,government,15.197999,120.530117,"Clark Freeport, Pampanga",Clark Freeport,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
PAF,government,15.185015,120.532156,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
CDC Child Learning Center,school,15.182903,120.525118,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Nanox Philippines Incorporated,government,15.169953,120.568683,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Fontana Leisure Complex,government,15.194362,120.508686,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
The Water Park,government,15.194178,120.510824,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
FA Korea Country Club,government,15.196953,120.504537,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Angelique Square,supermarket,15.180511,120.586119,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · commercial
Dau FireStation,fire_station,15.181712,120.586119,"Pampanga, Pampanga",Pampanga,Central,160 / 911,0,False,Fire & Rescue Station,Fire Pumper Engines & Emergency Water Rescue
Mabalacat District Hospital,hospital,15.192418,120.58039,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,60,True,District Hospital,60 Beds · Trauma ER Active · Hotline: (045) 961-0000 / 911
Jollibee,supermarket,15.028763,120.692338,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Chowking,supermarket,15.028863,120.692558,"B. Mendoza Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Batis Azul,supermarket,15.130769,120.597357,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
School of Infant Jesus SIJ,school,15.219435,120.5744,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Dunkin',supermarket,15.178245,120.588195,"Dau Access Road, Mabalacat, Pampanga",Mabalacat,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
7-Eleven,supermarket,15.178166,120.588093,"Dau Access Road, Mabalacat, Pampanga",Mabalacat,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Chowking,supermarket,15.178532,120.588607,"Dau Access Road, Mabalacat, Pampanga",Mabalacat,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
LBC,government,15.178553,120.587437,"Dau, Mabalacat City, Pampanga","Dau, Mabalacat City",Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
LBC,government,15.174834,120.588449,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Southstar Drug,pharmacy,15.176275,120.587856,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Yokohama Service Center,supermarket,15.174215,120.58777,"Dau, Pampanga",Dau,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_repair
Rural Bank of Mabalacat,supermarket,15.179392,120.587045,"Dau, Pampanga",Dau,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
GRBank,supermarket,15.201123,120.581342,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Children of Fatima School,school,15.219441,120.576122,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Southstar Drug,pharmacy,15.200729,120.581023,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Fastmed,hospital,15.199905,120.581341,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: (045) 961-0000 / 911
Mercury Drug,pharmacy,15.181222,120.586199,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
SACT St Mutien School,school,15.185329,120.585069,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Dizon's Bulaluhan,supermarket,15.1775,120.588555,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Wilcon's Builder's Depot,supermarket,15.176881,120.588478,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · doityourself
STI College,school,15.16595,120.590367,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Rib Eye,supermarket,15.164007,120.58944,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Century Resort,government,15.163592,120.588967,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Metrobank,supermarket,15.163986,120.590952,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Oasis,government,15.16518,120.561689,"Angeles, Pampanga",Angeles,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Maranao Grill,supermarket,15.165071,120.561732,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Mar's Garden,supermarket,15.159916,120.590883,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Kingcrab Seafoods Restaurant,supermarket,15.13731,120.564585,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Holy Mary Memorial Park,government,15.134736,120.579351,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Saint Catherine of Alexandria Medical Center,hospital,15.135234,120.585167,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,120,True,Tertiary / General Hospital,120 Beds · Trauma ER Active · Hotline: (045) 961-0000 / 911
Susie's Cuisine,supermarket,15.135176,120.58627,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Nepo Mart,supermarket,15.135212,120.586757,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · department_store
Camalig,supermarket,15.135386,120.589162,"Dalan Santo Rosario, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Chevalier Soccer Ground,government,15.124705,120.598869,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Armando Garcia Hospital,hospital,15.142228,120.589267,"Rizal Street, Angeles, Pampanga",Angeles,Central,(045) 322-0165,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: (045) 322-0165
Great Sheperd Academy,school,15.202267,120.60344,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
3rd Gate Mawaque,government,15.208913,120.606197,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Miyabe Court,government,15.165129,120.60037,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Hensonville Court,government,15.15966,120.58026,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Bobbit Theater,government,15.189511,120.524958,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Prudential Bank,supermarket,15.181083,120.529292,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Clark Commissary,supermarket,15.181986,120.533249,"Ninoy Aquino Avenue, Clark Freeport, Pampanga",Clark Freeport,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Air Force City Park,government,15.175266,120.541424,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Air Force City Parking,government,15.176143,120.54118,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
710th SPOW,government,15.172799,120.543347,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
RTC Annex Malolos,government,14.855806,120.815111,"Malolos, Pampanga",Malolos,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Maunlad Mall 2,supermarket,14.842857,120.812831,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · department_store
New Christian Covenant School,school,15.055112,120.659323,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Saint Anthony's Drug III,pharmacy,15.07595,120.642535,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
KFC,supermarket,14.857115,120.812389,"MacArthur Highway, Malolos, Pampanga",Malolos,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Luring's Restaurant,supermarket,14.971913,120.630321,"Guagua - Santa Rita Provincial Road, Guagua, Pampanga",Guagua,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
JIL School,school,15.04925,120.66777,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
(Old Chapel) Multi Purpose Covered Court,government,15.072561,120.643519,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
4x4 Club Shop,supermarket,15.088424,120.628182,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_parts
Couple's for Christ,government,15.054958,120.661034,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Villa Corazon Multi Purpose Hall,government,15.044764,120.668753,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Picnic_site Facility,government,15.097473,120.671425,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Church Parking,government,15.04128,120.668523,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Balagtas Municipal Jail,police,14.817707,120.908568,"Pampanga, Pampanga",Pampanga,Central,117 / 911,0,False,Police Station / Law Enforcement,24/7 Security & Search and Rescue Standby
AA Supermarket,supermarket,15.029853,120.693078,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Girl Scouts of the Philippines,government,15.023656,120.686207,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Woodland Airpark Café/Restaurant,supermarket,15.253704,120.677281,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · cafe
Coop Bank,supermarket,15.023707,120.686432,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
MDLD Hotel,government,15.015344,120.703919,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
